fr_fr	1221853642798676695.wav	0.161	Les célèbres avocats grecs Sakis Kechagios et George Nicolaouopoulos ont été incarcérés dans la prison de Corridalis à Athènes après avoir été reconnus coupables de poudre vin et de corruption.
fr_fr	12220472571257844860.wav	0.174	Après sept jours de défaite électorale aux élections de mimanda, Bush a fait part de son projet d'élargir le commerce en Asie.
fr_fr	12231916039036982468.wav	0.000	Le film avec Ryan Gosling et Emma Stone a reçu des nominations dans toutes les grandes catégories.
fr_fr	12234629661972797846.wav	0.000	Le format 35 mm est en fait, et c'est assez déconcertant, de 36 mm de largeur par 24 mm de hauteur.
fr_fr	12236644244378255009.wav	0.000	Si vous n'avez pas de connexion de données sur votre téléphone ou s'il est hors de portée, ses performances peuvent être limitées ou indisponibles.
fr_fr	12247038409369547936.wav	0.054	La visite typique consiste à prendre l'avion pour l'aéroport international d'Orlando, se rendre en bus à l'hôtel Disney situé sur le site, y séjourner environ une semaine sans quitter les installations Disney et rentrer chez soi.
fr_fr	1224815357027272937.wav	0.074	Le tourisme occupe une place importante dans l'économie de San Francisco en raison de sa renommée internationale, mais dans le fond, ses activités économiques sont diversifiées.
fr_fr	1225235236848446461.wav	0.000	La saison touristique des stations de montagne culmine généralement pendant l'été indien.
fr_fr	12263817659675441125.wav	0.097	La superficie de la Turquie en fait le trenta-septième plus grand pays du monde et équivaut à peu près à la taille de la France métropolitaine et du Royaume-Uni.
fr_fr	12264184826017825475.wav	0.000	Tommy Dreamer a déclaré : "Luna a été la première reine de l'extrême. Mon premier manager. Luna est décédée la nuit de deux lunes, un moment unique tout comme elle, une femme forte."
fr_fr	12273161728141056567.wav	0.462	Le juge a diablet qu'il était presque inévitable qu'ils soient incarcérés.
fr_fr	12277481006415189027.wav	0.103	Le Sikhisme est une religion du sous-continent indien, né au XVème siècle dans la région du Punjab, à la suite d'un schisme au sein de la tradition hindouiste.
fr_fr	12292919403218571227.wav	0.040	Les États-Unis disent avoir appris d'une source anonyme que des kamikazes seraient utilisés pour faire exploser des sites importants en Ethiopie et au Kenya.
fr_fr	12309685958716713455.wav	0.100	Peu après, le *Clint Journal Constitution* a publié un rapport mettant en évidence des problèmes avec les résultats des tests.
fr_fr	12313734448293434810.wav	0.080	L'équateur exige que les ressortissants cubains obtiennent une lettre de recommandation avant de pouvoir entrer en équateur par les aéroports internationaux ou les postes de frontière.
fr_fr	1232163605208753840.wav	0.235	Sié a également affirmé que le trait photogénique m'a offert plus de style que de véritables idées.
fr_fr	12327953128371506640.wav	0.083	Ce type de pensée est associé à certaines procédures scientifiques ou standards.
fr_fr	12331006926216340950.wav	0.067	D'octobre à avril, au nord de 1770, les méduses boites arrivent près des plages et des estuaires de rivière. Elles peuvent également parfois être aperçues en dehors de cette période.
fr_fr	12333158704687283119.wav	0.000	Un point de contrôle d'immigration est habituellement la première étape lorsque vous débarquez d'un avion, d'un bateau ou d'un autre véhicule.
fr_fr	12342031320803101188.wav	0.200	D'après le dernier bulletin, les relevés du niveau de la mer indiquent que un tsunami s'est produit. Une activité de tsunami précise a été enregistrée près de Pagopa et de Niou.
fr_fr	1234285755982005881.wav	0.030	Les scientifiques appellent ce processus émission stimulée de rayonnement, car les atomes sont stimulés par la lumière vive, ce qui provoque l'émission d'un photon de lumière. La lumière est un type de rayonnement.
fr_fr	12348099059068268633.wav	0.033	En évaluant les succès et en prenant conscience des échecs, les individus et l'ensemble des personnes participants découvrent plus profondément les valeurs, la mission et les forces directrices de l'organisation.
fr_fr	12351712460270326410.wav	0.000	Elle allait durer pendant les 40 années suivantes et verrait des affrontements réels par le biais d'armées de substitution sur des champs de bataille aussi bien en Afrique qu'en Asie, en Afghanistan, à Cuba et dans bien d'autres endroits.
fr_fr	12356724716172974604.wav	0.000	Des personnes impliquées depuis plusieurs décennies nous ont aidés à comprendre nos forces et nos passions tout en évaluant honnêtement nos difficultés et même nos échecs.
fr_fr	12361148163071881366.wav	0.023	Ses enfants sont considérés comme féroces ou sauvages. Certains enfants sauvages ont été enfermés par des personnes, généralement leurs propres parents. Dans certains cas, l'abandon de cet enfant était dû au rejet par les parents d'une déficience intellectuelle ou physique grave dont souffrait l'enfant.
fr_fr	12369197372853338644.wav	0.065	Les crimes ou les actes de malveillance en général envers les étrangers ne sont pas de notoriété publique à Grindland. Même en ville, il n'y a pas de zone à risque.
fr_fr	12387483084428747422.wav	0.154	Un ancien étudiant affirmait qu'il utilisait de l'argon en classe, enseignait les techniques de drag dans des écrits et se comportait comme l'ami des étudiants.
fr_fr	12427521512727037479.wav	0.000	Comme la tempête est loin d'atteindre les côtes, il reste difficile d'évaluer son impact potentiel sur les États-Unis ou les Caraïbes.
fr_fr	12430035327872456242.wav	0.048	Enslat est l'objet le plus réfléchissant du système solaire. Il réfléchit environ 90% de la lumière du Soleil qui le frappe.
fr_fr	12437386170408142291.wav	0.000	Déjà présente en anglais et en japonais, l'Organisation mondiale lance des programmes en espagnol, en italien et en coréen pour la télévision, le web et les appareils mobiles.
fr_fr	124394735433997506.wav	0.062	À l'origine, l'émission mettait en scène des comédiens de doublage amateurs originaire de l'est du Texas.
fr_fr	12441589579942805520.wav	0.000	En 1995, il fut élu meilleur joueur de l'histoire du Partizan.
fr_fr	12442647932411453032.wav	0.000	La prison d'Abu Ghraib en Irak a été incendiée lors d'une émeute.
fr_fr	12447115011989829551.wav	0.053	Le jeu est basé sur la deuxième bataille de Fallujah, une bataille vicieuse entre les forces américaines et irakiennes.
fr_fr	12447948920061225296.wav	0.000	La société de gestion du groupe HK Management Inc n'a pas donné de raison initiale à l'annulation le 20 septembre mais a invoqué des raisons logistiques dès le lendemain.
fr_fr	1244944606404517247.wav	0.000	En conséquence, il est possible de trouver dans les meilleurs établissements de cette catégorie une literie extrêmement luxueuse, comme par exemple un édredon fait main ou un lit ancien.
fr_fr	1245646893677389584.wav	0.028	Le commissaire fixe la caution si elle est accordée et formalise les accusations portées par l'agent qui a procédé à l'arrestation. Les accusations sont ensuite saisis dans le système informatique de l'État où l'affaire est suivie.
fr_fr	12456781990820911736.wav	0.000	Liggins a suivi les traces de son père et s'est lancé dans une carrière de médecin.
fr_fr	12462477876712590002.wav	0.000	Le motif doit être suffisamment profond, soit 5 mm (1/5 po) ou plus, et le matériau doit être suffisamment souple par temps froid.
fr_fr	12469791802691148640.wav	0.000	Certains moines allemands voulaient rapprocher Dieu des autochtones. C'est pour cela qu'ils ont inventé la langue littérale estonienne.
fr_fr	12475208400368544917.wav	0.095	La grande majorité du développement urbain de l'île de Hong Kong est concentrée sur les terres plates de la rive nord.
fr_fr	12484904176158751797.wav	0.000	La ville est sainte pour les trois religions monothéistes : le judaïsme, le christianisme et l'islam, et sert de centre spirituel, religieux et culturel.
fr_fr	12487583952590719494.wav	0.091	D'après l'histoire, sa motivation était la célébrité à tout prix. Les Éphésiens indignés annoncent que le nom d'Hérostratus ne sera jamais enregistré.
fr_fr	12496376513626807386.wav	0.000	Les scientifiques ont découvert des reliefs parsemés sur toute la surface de la Lune, appelés escarpements lobés, qui résulteraient apparemment du fait que la Lune rétrécisse progressivement.
fr_fr	12506796614422878357.wav	0.087	Les sous-marins allemands étaient appelés Youboats. Les Allemands étaient très doués pour la navigation et le maniement de leurs sous-marins.
fr_fr	12508950662570267071.wav	0.000	Les négociateurs ont essayé de rectifier la situation, mais les demandes des prisonniers ne sont pas claires.
fr_fr	1251172505574471147.wav	0.059	Sa deuxième griffe était plus grande, ce qui a engendré le nom Esperonicus qui signifie griffe occidentale.
fr_fr	12512655679684234308.wav	0.051	Même au milieu de ruines millénaires, il est facile de se rappeler les bruits et les odeurs de bataille lointaines, d'entendre presque le cliquetis des sabots sur les pavés, et de sentir la peur monter des fosse du donjon.
fr_fr	12517945268225958393.wav	0.050	Les cultures minoritaires disparaissent souvent sans laisser de traces historiques pertinentes. Elles ne sont pas reconnues comme de véritables civilisations.
fr_fr	12526619859743422756.wav	0.125	Les prix de certaines roches très rares sur terre vont jusqu'à de 11 000 à 22 500 dollars l'ounce, soit environ 10 fois le prix de l'or.
fr_fr	12532845836391517247.wav	0.118	Si a également affirmé que le très photogénique ma offrait plus de styles que de véritables idées.
fr_fr	12534366597451367993.wav	0.000	La grande pyramide a été créée pour honorer le pharaon Khéops, et beaucoup de petites pyramides, tombes et temples ont été construits pour honorer ses femmes ainsi que les membres de sa famille.
fr_fr	12553186858470161102.wav	0.095	La grande majorité du développement urbain de l'île de Hong Kong est concentrée sur les terres plates de la rive nord.
fr_fr	12554526898052322183.wav	0.000	Chaque matin, les gens quittent les petites villes de campagne en voiture pour se rendre à leur lieu de travail et croisent d'autres gens qui vont travailler dans la campagne qu'ils viennent de quitter.
fr_fr	1255788646173475860.wav	0.120	La photographie de la vie sauvage est souvent considérée comme à l'endroit soit, mais comme pour la photographie en général, une image vaut mille mots.
fr_fr	12561676998857175934.wav	0.167	Ses sites web ont suscité un grand intérêt, surtout le volet éducation.
fr_fr	12562361594500941084.wav	0.111	Une formation dure normalement de deux à cinq jours, et comprend des jeux de rôle, beaucoup de premiers recours et parfois un entraînement au maniement des armes.
fr_fr	12564559388456893650.wav	0.000	Les appels étant acheminés par l'internet, vous n'avez pas besoin d'utiliser une compagnie de téléphone située où vous vivez ou où vous voyagez.
fr_fr	12572224505981109376.wav	0.200	L'épave a été retrouvée à l'aide d'un véhicule sous-marin et les guidés en se référent à la cartographie des fonds marins.
fr_fr	12581236709226529083.wav	0.000	Une enquête a été ouverte.
fr_fr	12599857077174421203.wav	0.000	La capsule ressemblera beaucoup à une étoile filante qui traverse le ciel.
fr_fr	12600647116622426001.wav	0.111	Par exemple, il n'avait pas de maïs, ni de tomates, ni de pommes de terre, ni de cacao, et aucun ancien romain n'a jamais goûté de dind.
fr_fr	12606315829565241012.wav	0.000	La France est le septième pays de l'UE à subir l'impact du virus, faisant suite à l'Autriche, l'Allemagne, la Slovénie, la Bulgarie, la Grèce et l'Italie.
fr_fr	12634309645458571666.wav	0.037	Il y a aussi quelques bus qui se rendent au nord à Hebron, le lieu de sépulture traditionnel des patriarches bibliques Abraham, Isaac, Jacob et leurs épouses.
fr_fr	1263483346293772170.wav	0.000	Pour cette raison, tout ce que vous visionnez sur télévision a les bords coupés en haut, en bas et sur les côtés.
fr_fr	12637058401012628232.wav	0.031	Cependant, leur beauté et leur charme évoluent en hiver, avec de nombreuses stations de montagne pourvue de bonnes quantités de neige et proposant des activités telles que le ski et le snowboard.
fr_fr	12637458474583850004.wav	0.143	Commençons par expliquer la stratégie de l'Italie, d'aufin principale de l'Allemagne et du Japon.
fr_fr	12645977413234094835.wav	0.000	Le rapport a montré que les scores aux tests ont progressé de façon incroyablement rapide et a laissé entendre que l'école aurait détecté ces problèmes sans pour autant prendre de mesures.
fr_fr	12648805271193141265.wav	0.000	Les avis ne sont qu'un bref résumé de la situation politique d'un pays.
fr_fr	12650843516602170881.wav	0.000	L'ancien président de la Chambre des représentants des États-Unis, Newt Gingrich, est arrivé en deuxième position avec 32%.
fr_fr	12664667924802714798.wav	0.000	Depuis son arrivée dans la capitale catalane, Vidal a joué 49 matchs pour le club.
fr_fr	12679312450186713430.wav	0.000	La tour de contrôle russe a activé les jets, ce qui a permis à la station de retrouver une attitude normale.
fr_fr	1268575482051629480.wav	0.071	L'agence de presse chinoise Chinois a annoncé précédemment la nouvelle du détournement d'un avion.
fr_fr	12685981640339295975.wav	0.125	Pekin accueira les cérémonies d'ouverture et de clôture ainsi que les épreuves sur glace en salle.
fr_fr	12686734766953770989.wav	0.042	Le secret de leur réussite est le concept de niche, une tâche spéciale d'évoluer à chaque félin, l'empêchant d'entrer en compétition avec les autres.
fr_fr	12705869076203204654.wav	0.067	Nous nous efforcerons de réduire les émissions de dioxyde de carbone par unité de PIB de manière significative d'ici 2020 par rapport au niveau de 2005, a déclaré Monsieur You.
fr_fr	12710737514205072270.wav	0.050	Les longues journées astivales peuvent provoquer des troubles du sommeil et d'autres problèmes de santé en lien avec ces troubles.
fr_fr	12714497959203622061.wav	0.000	Nombreux sont les voyageurs stables et compétents qui ont été dépassés par la nouveauté des voyages dans les pays en développement, où de nombreux petits ajustements culturels peuvent vite s'accumuler.
fr_fr	1271617914709226523.wav	0.042	Les sports d'hiver sont les plus populaires dans les régions du nord, les Italiens participants à des jeux internationaux et à des événements olympiques.
fr_fr	12716337906613806710.wav	0.029	Fred est le cyclone tropical le plus violent jamais enregistré dans le Sud et L'est de l'Atlantique, depuis l'avènement de l'imagerie satellite, et seulement le troisième orage majeur enregistré à l'est de 35°W.
fr_fr	12720438305854209363.wav	0.050	Des recherches ont montré que les femmes sont deux fois plus susceptibles d'avoir la sclérose en plaque que les hommes.
fr_fr	1272259208053019528.wav	0.000	Acheter de la nourriture dans les supermarchés est généralement le moyen le moins cher de se nourrir. Sans possibilité de cuisiner, les choix sont cependant limités aux aliments prêts à l'emploi.
fr_fr	12723855211526292904.wav	0.040	Les Mapuches ont également été l'un des derniers groupes indigènes américains indépendants qui n'ont été entièrement absorbés par la domination espagnole qu'après l'indépendance du Chili.
fr_fr	12725136182584370872.wav	0.174	La Turquie prendra également charge de la garde des combattants d'ISIS capturés que, selon la déclaration, les Nations Unies ont refusé de rapatrier.
fr_fr	12729712678971383404.wav	0.000	Les produits peuvent être achetés si le besoin se fait sentir, mais la plupart n'auront que peu ou aucune incidence réelle sur la performance de l'athlète.
fr_fr	12745701077789158996.wav	0.095	Il peut être tiré en fil fin, qui peut être tordu et tressé, et peut être martelé ou laminé en feuille.
fr_fr	12759197932130791381.wav	0.143	Certains scientifiques pensent que le Triceratops mangeait des cicadés, un type de plante qui était très courant pendant la période Cretacie.
fr_fr	12766412317667323466.wav	0.000	Chaque épisode de l'émission se concentrerait sur un thème d'un livre spécifique et explorerait ensuite ce thème à travers plusieurs histoires.
fr_fr	12780595679373482108.wav	0.087	On s'attend ce que la plupart des billets d'événement coûtent entre 2500 et 130 000 yens, les billets typiques coûtant environ 7 000 yens.
fr_fr	1278145851152784048.wav	0.000	Les avis ne sont qu'un bref résumé de la situation politique d'un pays.
fr_fr	12781745876462524297.wav	0.100	La navigation de plaisance est un passement national en Finlande, à raison d'un bateau pour sept ou huit personnes.
fr_fr	12783800450291930295.wav	0.000	Une autre zone de stockage secondaire sous les réservoirs, pouvant contenir 104 500 barils, n'a pas encore été remplie au maximum de sa capacité.
fr_fr	12783999615385844613.wav	0.062	Elles commencent comme des anténoraires descendant des nuages orageux et deviennent des tornades lorsqu'elles touchent terre.
fr_fr	1278578414599022028.wav	0.400	Les walk-on ways étaient construits en Angleterre dès le XVIe siècle.
fr_fr	12793620107241956854.wav	0.143	Les incidents diplomatiques sur la région continuent d'entacher les relations entre l'Arménie et l'Asie basque.
fr_fr	12799768158534008748.wav	0.050	En hiver, la cause d'accident la plus fréquente est le caractère glissant des routes, des trottoirs et surtout des marches.
fr_fr	1280334858944867631.wav	0.000	On peut également dire qu'elle facilite la lecture, bien que l'écriture soit quelque peu compliquée par la nécessité de savoir si un verbe ou un adjectif est utilisé sous une forme substantivisée.
fr_fr	12805226550815105188.wav	0.000	Les citoyens cubains titulaires d'une carte verte américaine doivent se rendre dans un consulat équatorien pour obtenir une dérogation à cette exigence.
fr_fr	12811813458023205511.wav	0.211	La diva turque Sazen Axu s'est produite avec le ténor italien Alessandro Safine et la chanteuse grecque Aris Alexiou.
fr_fr	12817080187794340149.wav	0.000	La guerre de succession d'Espagne marqua la première guerre dont l'issue principale fut l'équilibre des pouvoirs.
fr_fr	12821656860937614440.wav	0.000	Les athlètes peuvent avoir le sentiment qu'ils préfèrent un produit même si celui-ci n'apporte aucun réel avantage.
fr_fr	12841288088681908547.wav	0.040	Le moyen le plus simple de se lancer dans la rédaction d'articles de voyage est de se perfectionner sur un blog de voyage bien établi.
fr_fr	12847418563467382310.wav	0.136	L'équipe invisible est l'équipe de direction à laquelle chacun des membres rend ses comptes. Elle établit les standards pour chacun d'eux.
fr_fr	1285333748434981124.wav	0.000	L'empereur Auguste entreprit de recruter des médecins et forma même le premier corps médical romain chargé de soigner les victimes des batailles.
fr_fr	12856203907159719130.wav	0.087	De nos jours, de nombreux Sam pratiquent des métiers modernes. Le tourisme constitue une importante source de revenus en Laponie, la région Sam.
fr_fr	12865755143382767469.wav	0.025	Les phases se produisent parce que seul le côté de Vénus ou de la Lune qui fait face au Soleil est éclairé. Les phases de Vénus ont justifié la théorie de Copernic selon laquelle les planètes tournent autour du Soleil.
fr_fr	1287206752328340220.wav	0.267	Il s'agit d'un archipel de quinze îles répartis sur 2,2 millions de km² d'océan.
fr_fr	12872899965291548253.wav	0.000	Le Machu Picchu est composé de trois structures principales, à savoir l'Intihuatana, le temple du soleil et la salle des trois fenêtres.
fr_fr	12875487251998385288.wav	0.136	Cet télescope utilise une combinaison de deux lentilles afin que les objets distants paraissent à la fois plus gros et plus proches.
fr_fr	12886042657497610007.wav	0.000	Selon les données de la carte internationale des tremblements de terre de l'Institut d'études géologiques des États-Unis, aucun tremblement de terre n'a eu lieu en Islande au cours de la semaine précédente.
fr_fr	12886845736773099460.wav	0.095	Malgré ses accusations, Ma a gagné au la main sur une plateforme prônant des liens plus étroits avec la Chine continentale.
fr_fr	12896354765768710660.wav	0.133	La cause du décès a été annoncée comme étant un cancer du canal colédoc intrahépatic.
fr_fr	12896528500890099460.wav	0.000	Bien que la plupart des agences soient disposées à prendre en charge la plupart des réservations régulières, de nombreux agents sont spécialisés dans des types de voyages, des gammes de prix ou des destinations plus spécifiques.
fr_fr	12901110839898881658.wav	0.308	Mais notre imagination est-elle basée sur la réalité? Pourquoi ton construit des châteaux en premier lieu? Comment il était conçu et construit?
fr_fr	12901372503856365255.wav	0.154	Les variantes du français pratiquées en Belgique et en Suisse diffèrent légèrement du français parlé en France, bien qu'elle soit suffisamment similaire pour être mutuellement intelligible.
fr_fr	12907955513894954584.wav	0.000	San Francisco a développé une grande infrastructure touristique avec de nombreux hôtels, restaurants et installations de congrès de premier ordre.
fr_fr	12910570481453371586.wav	0.000	Heureusement, les conducteurs ont tendance à agir dans une fourchette raisonnablement cohérente. Ainsi, les flux de circulation ont tendance à avoir une cohérence raisonnable et peuvent être représentés mathématiquement de manière approximative.
fr_fr	12928477809267962514.wav	0.000	Cela rend les objectifs zoom peu coûteux, difficiles à utiliser dans des conditions de faible luminosité sans flash.
fr_fr	12932099268897206659.wav	0.130	Le voyageur qui dispose de sommes considérables peut envisager un tour du monde en avion, entre groupes de séjours, dans nombre de ses hôtels.
fr_fr	12935006557308824839.wav	0.000	Le golf est un jeu dans lequel les joueurs utilisent des clubs pour frapper des balles et les envoyer dans des trous.
fr_fr	12936091747489011421.wav	0.000	C'est la première fois qu'une condamnation est obtenue grâce à la législation promulguée en 2003 pour lutter contre l'envoi de courriers électroniques de masse (ou spam) provenant de la distribution non sollicitée dans les messageries des utilisateurs.
fr_fr	12936454248183137352.wav	0.174	Le twin auteur avait essayé d'atterrir à Cocosia hier sous le nom de vol Air Lines PNG CG4684, mais avait déjà échoué une fois.
fr_fr	12941013640760609831.wav	0.091	Deux chansons du film *Audition* de Fourswood Dream et *City of Stars* ont été nominées pour la meilleure chanson originale. Le studio Lionsgate a reçu 26 nominations, plus que tout autre studio.
fr_fr	12946416613109701916.wav	0.100	Comme la capacité à acquérir la connaissance et à apprendre à changer d'une certaine façon, telle que mentionnée ci-dessus, le rythme de base auquel la connaissance s'acquiert a changé.
fr_fr	1294672791063461113.wav	0.000	Beaucoup d'entre nous se retrouvent donc en train de regarder une émission télévisée qui nous montre un processus ou une expérience à laquelle nous ne participerons jamais ni ne mettrons de connaissances en pratique.
fr_fr	12949986957084554488.wav	0.000	L'architecture recoupe considérablement d'autres domaines, notamment l'urbanisme, le génie civil, les arts décoratifs, la décoration intérieure et l'aménagement paysager.
fr_fr	12956922148165949789.wav	0.043	Stewart, Gordon, Kinsella et Harvick complètent les dix premières places du championnat des pilotes à quatre courses de la fin de la saison.
fr_fr	1296710307026040658.wav	0.048	Malgré ces commentaires, il a déclaré qu'il soutiendrait les concurrents britanniques aux Jeux olympiques de 2012 qui se tiendront à Londres.
fr_fr	12987042643717578554.wav	0.000	De nombreux paléontologues pensent aujourd'hui qu'un groupe de dinosaures a survécu et est toujours en vie. On les appelle les oiseaux.
fr_fr	12991939175933707896.wav	0.097	Selon les météorologues, il est probable que la tempête située à environ 645 miles (1400 km) à l'ouest du Cap Vert se dissipe avant de menacer quelques rivages que ce soit.
fr_fr	12992094657712572081.wav	0.000	Lors de son discours de deux heures, il affirma que aujourd'hui, Apple réinvente le téléphone. Nous allons entrer dans l'histoire aujourd'hui.
fr_fr	13004855918469006672.wav	0.062	Virgin a acheté que la banque saine de Northern Rock, pas la société de gestion d'actifs.
fr_fr	13005551675525940585.wav	0.042	Le bus se dirigeait vers le parc de Six Flags Saint Louis dans le Missouri pour que le groupe joue devant une salle comble.
fr_fr	13020665465997909323.wav	0.059	Ses baies vitrées et ses minces parois n'auraient pas pu résister longtemps à un assaut acharné.
fr_fr	13026049954630471785.wav	0.000	Il a reçu pour son travail le Héros de l'Union soviétique, la plus haute distinction de l'Union soviétique.
fr_fr	13026574981308995201.wav	0.000	Les animaux sont constitués de nombreuses cellules. Ils mangent toutes sortes de choses et les digèrent naturellement. La plupart des animaux peuvent se déplacer.
fr_fr	13029327562412823102.wav	0.071	Le territoire de la Turquie est long de plus de 1 600 km (1 000 miles) et large de 800 km (500 miles), avec une forme plus ou moins rectangulaire.
fr_fr	13031882810549706366.wav	0.042	La peur du manque de transport a engendré la possibilité que le match puisse jouer à huis clos sans les supporters des équipes.
fr_fr	130334858283963941.wav	0.129	Pour cela, il devait se débarrasser des bases et des navires britanniques en Egypte. En dehors de ces actions, les cuirassés italiens n'étaient pas censés faire quoi que ce soit d'autres.
fr_fr	13034887706234186430.wav	0.000	En bref, utiliser votre voiture est un excellent moyen de faire un voyage par la route, mais rarement en soi un moyen de camper.
fr_fr	13038743034310469723.wav	0.000	Le lancer de boomerang est une compétence populaire que de nombreux touristes veulent acquérir.
fr_fr	1305289855470056641.wav	0.031	Grâce aux liaisons par câble sous-marin à fibre optique vers l'Europe et par satellites à large bande, le Groenland est bien connecté et 93% de la population a accès à Internet.
fr_fr	13055356761401612597.wav	0.000	En 1994, ce conflit a débouché sur la création de la République autoproclamée de Transnistrie en Moldavie orientale, dotée de son propre gouvernement et de sa propre monnaie, mais reconnue par aucun pays membre des Nations Unies.
fr_fr	13055965365438373776.wav	0.000	En 1957, le Luxembourg est devenu l'un des membres fondateurs de l'organisme aujourd'hui connu sous le nom d'Union européenne.
fr_fr	13056082153036569326.wav	0.059	De plus, chaque spectacle proposera une suggestion de livre que les enfants devraient emprunter à la bibliothèque.
fr_fr	13058285598436298253.wav	0.000	Dans cette résonance, le champ magnétique et les ondes radio font que les atomes émettent de minuscules signaux radio.
fr_fr	13058719135862226298.wav	0.000	Murray a perdu le premier set au tie-break après que les deux hommes ont gardé leur service pendant tout le set.
fr_fr	13066002538384739211.wav	0.100	La religion a été fondée au 15e siècle par le guru Nanak (1469-1539). Neuf autres gourous se sont succédés.
fr_fr	13067160849893419354.wav	0.067	Destin Goldust Reynolds a commenté que Luna était aussi bizarre que moi, voire même encore plus. Je l'aime et elle va me manquer. J'espère qu'elle repose dans un meilleur endroit.
fr_fr	1306875851574490855.wav	0.000	L'idée était que toutes les nations européennes empêchent une nation de devenir puissante. C'est pourquoi les gouvernements nationaux changeaient souvent d'alliances afin de maintenir l'équilibre.
fr_fr	130759363752831982.wav	0.000	Méfiez-vous, les bars des petites villes ici ne sont pas toujours de bons endroits pour traîner si vous êtes visiteur étranger.
fr_fr	13076222409538538433.wav	0.036	Parfois, l'élément déclencheur est le réchauffement solaire sur la neige. Parfois, c'est juste d'avantage de neige, et d'autres fois, il peut s'agir d'événements naturels ou de l'activité humaine.
fr_fr	13080135107288441948.wav	0.000	Il a la même structure moléculaire qu'il s'agisse d'un gaz, d'un liquide ou d'un solide.
fr_fr	13099291161726654483.wav	0.047	Bien que les voies pour wagons furent simplement constituées de planches de bois parallèles, elles permettaient aux chevaux qui les tiraient d'atteindre des plus grandes vitesses et de tirer des charges plus importantes que sur les routes légèrement plus accidentées de la journée.
fr_fr	1310399227923678135.wav	0.176	Si est a laissé entendre pendant les élections que ma pourraient fuir le pays à l'occasion d'une crise.
fr_fr	13105535600025900236.wav	0.000	Puis quelques années plus tard, en 1639, un astronome anglais du nom de Jeremiah Horrocks a observé un transit de Vénus.
fr_fr	13110197730024969356.wav	0.000	Toutefois, si cela devait se produire, ce ne serait sûrement pas avant très longtemps. Les étoiles sont si éloignées les unes des autres qu'il y a des milliards de kilomètres entre des étoiles dites voisines.
fr_fr	13111898094570650660.wav	0.000	Le successeur de Global Running Tours, Go Running Tours, met en réseau des dizaines de prestataires de services de jogging touristique sur quatre continents.
fr_fr	13115998337786137323.wav	0.062	Cependant, Charles est allé à l'université au Trinity College à Cambridge, où il a étudié l'anthropologie et l'archéologie, et plus tard l'histoire, obtenant un 2.2, un diplôme inférieur de deuxième classe.
fr_fr	13119303987869614438.wav	0.038	La capsule voyagera environ 8 miles, soit 12,8 km par seconde, vitesse qui lui permettrait d'aller de San Francisco à Los Angeles en une minute.
fr_fr	13119802857080525355.wav	0.062	Environ 10 minutes avant de devoir atterrir, il a disparu lors de sa deuxième tentative d'approche.
fr_fr	13123464587616691680.wav	0.067	Les autorités ont déclaré qu'une cérémonie anniversaire officielle avait été prévue à une date ultérieure.
fr_fr	13125236089206003183.wav	0.000	Les corps stellaires dégagent lumière et chaleur à cause de l'énergie créée lorsque les atomes d'hydrogène fusionnent ou se condensent pour créer des éléments plus lourds.
fr_fr	1312782507712500408.wav	0.000	Par ailleurs, le docteur Lee s'est dit préoccupé par les signalements d'enfants turcs qui auraient été infectés par le virus de la grippe aviaire A/H5N1 sans pour autant être malades.
fr_fr	13128455660184775755.wav	0.057	Après le match, le roi de la Terre battu a déclaré : « Je suis tout simplement ravi d'être de retour pour les faces finales des événements les plus importants. Je suis ici pour essayer de gagner. »
fr_fr	131360468769950600.wav	0.000	Si vous avez plus de temps pour voyager, comparez le prix total du billet vers l'Afrique avec le prix d'un billet pour faire le tour du monde.
fr_fr	13137353673378935340.wav	0.031	N'hésitez pas à inscrire vos propres marques au crayon, mais n'oubliez pas que les marques d'arche imprimées le sont pour un motif d'ordre musical et qu'il faut donc en général les respecter.
fr_fr	1313736821639226289.wav	0.000	Dans l'étude du vivant, les cellules sont tellement essentielles qu'on les considère bien souvent comme les fondamentaux de la vie.
fr_fr	13138621218136420444.wav	0.043	Avec moins de sommeil paradoxal par nuit, cet été dans lequel vous profitez d'un vrai sommeil réparateur devient suffisamment rare pour devenir problématique.
fr_fr	13145131350755851556.wav	0.000	La Lettonie et la Slovaquie ont toutes deux retardé le processus d'adhésion à l'ACTA.
fr_fr	13151924101229883920.wav	0.158	Le docteur Eudur, professeur de médecine à l'université d'Allosy de Halifax, en Nouvelle Écosse, est président de la division clinique et scientifique de l'Association canadienne du diabète, a averti que la recherche en était encore à ses débuts.
fr_fr	13158456168459494191.wav	0.105	Pour ceux qui aiment les activités de plein air, une randonnée dans le couloir Citi Sky est indispensable.
fr_fr	13163098511997262156.wav	0.054	Après publication des résultats, Njogh Gingrich a félicité Rick Santorum mais a eu des mots durs à l'encontre de Mitt Romney, au nom de qui des campagnes publicitaires négatives avaient été diffusées en Iowa contre Njogh Gingrich.
fr_fr	13169949659628878408.wav	0.000	Un peu comme si on faisait gravir une colline à une charrette lourde, en divisant le noyau à nouveau, puis en libérant un peu de cette énergie.
fr_fr	13173094410724682753.wav	0.040	Le couple s'était marié au Texas il y un an et était venu à Buffalo pour fêter l'occasion avec des amis et des parents.
